,Country (or dependent territory),1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0
127,Oman,6341.0,5938.0,6293.0,6103.0,6116.0,6355.0,6865.0,6965.0,6038.0,6606.0,8121.0,7961.0,8109.0,8565.0,9636.0,11873.0,13938.0,15437.0,21866.0,16785.0,20327.0,22700.0,23305.0,21963.0,21803.0,18485.0,16535.0,17406.0,17664.0,18264.0
128,Pakistan,496.0,551.0,566.0,584.0,574.0,654.0,666.0,642.0,624.0,618.0,583.0,558.0,546.0,614.0,706.0,777.0,875.0,935.0,1033.0,993.0,1027.0,1212.0,1242.0,1260.0,1312.0,1425.0,1441.0,,,
129,Palau,,,,,,,,,,,7728.0,8235.0,8348.0,8095.0,8814.0,9611.0,9791.0,10064.0,10358.0,10028.0,10025.0,11148.0,12330.0,13005.0,13917.0,16643.0,17175.0,17570.0,18720.0,19757.0
130,Panama,2276.0,2450.0,2727.0,2916.0,3046.0,3051.0,3524.0,3731.0,3963.0,4070.0,4046.0,4030.0,4106.0,4244.0,4565.0,4886.0,5316.0,6030.0,6931.0,7387.0,7897.0,9231.0,10549.0,11649.0,12564.0,13114.0,13670.0,14409.0,15313.0,16362.0
131,Papua New Guinea,1288.0,1469.0,1573.0,1743.0,1867.0,1609.0,1668.0,1554.0,1158.0,1031.0,1025.0,877.0,851.0,1013.0,1111.0,1265.0,1404.0,1576.0,1884.0,1833.0,2158.0,2614.0,2971.0,2894.0,3002.0,2712.0,2589.0,2690.0,2785.0,2831.0
132,Paraguay,1185.0,1585.0,1592.0,1580.0,1681.0,1897.0,2008.0,2004.0,1778.0,1621.0,1551.0,1423.0,1153.0,1180.0,1414.0,1511.0,1811.0,2309.0,3047.0,2583.0,3199.0,3944.0,3807.0,4416.0,4639.0,4038.0,4003.0,4139.0,4332.0,4518.0
133,Peru,1302.0,1532.0,1566.0,1516.0,1905.0,2233.0,2282.0,2364.0,2234.0,1989.0,2023.0,2016.0,2095.0,2237.0,2489.0,2754.0,3180.0,3622.0,4243.0,4158.0,5009.0,5669.0,6280.0,6492.0,6592.0,6174.0,6204.0,6598.0,6892.0,7228.0
134,Philippines,806.0,807.0,920.0,922.0,1062.0,1200.0,1277.0,1241.0,958.0,1078.0,1055.0,970.0,1015.0,1025.0,1093.0,1209.0,1405.0,1684.0,1941.0,1851.0,2155.0,2380.0,2592.0,2769.0,2842.0,2866.0,2927.0,3022.0,3301.0,3597.0
135,Poland,1626.0,2101.0,2311.0,2347.0,2687.0,3605.0,4058.0,4068.0,4450.0,4340.0,4476.0,4978.0,5195.0,5691.0,6643.0,7975.0,8996.0,11257.0,13910.0,11454.0,12602.0,13887.0,13158.0,13777.0,14337.0,12559.0,12361.0,13429.0,15050.0,15835.0
136,Portugal,7941.0,9010.0,10841.0,9531.0,9971.0,11791.0,12188.0,11598.0,12221.0,12491.0,11536.0,11739.0,12928.0,15803.0,18070.0,18817.0,19839.0,22812.0,24933.0,23123.0,22581.0,23217.0,20589.0,21625.0,22113.0,19222.0,19821.0,20575.0,21663.0,22495.0
137,Puerto Rico,8676.0,9093.0,9687.0,10256.0,10943.0,11668.0,12305.0,12968.0,14430.0,15293.0,16192.0,18244.0,18973.0,19820.0,20989.0,21959.0,22936.0,23665.0,24898.0,25769.0,26436.0,27279.0,27945.0,28513.0,28981.0,29689.0,30790.0,30729.0,30586.0,30665.0
138,Qatar,15446.0,14189.0,15617.0,14546.0,14895.0,16238.0,17678.0,21337.0,18634.0,21660.0,29914.0,28667.0,30749.0,35644.0,44052.0,54229.0,62921.0,69167.0,74189.0,59683.0,72953.0,96828.0,101933.0,99180.0,93054.0,67537.0,59514.0,60812.0,65159.0,68255.0
139,Romania,1652.0,1249.0,853.0,1155.0,1325.0,1573.0,1575.0,1582.0,1897.0,1611.0,1670.0,1817.0,2119.0,2768.0,3542.0,4663.0,5811.0,8125.0,10160.0,8221.0,8277.0,9214.0,8542.0,9568.0,10001.0,8934.0,9493.0,10372.0,11817.0,12754.0
140,Russia,,,620.0,1330.0,2004.0,2271.0,2843.0,2944.0,1976.0,1433.0,1906.0,2259.0,2557.0,3198.0,4408.0,5713.0,7420.0,9753.0,12468.0,9178.0,11445.0,14326.0,15425.0,16023.0,14388.0,9521.0,8946.0,10248.0,10630.0,11082.0
141,Rwanda,386.0,276.0,293.0,301.0,206.0,227.0,248.0,319.0,313.0,263.0,229.0,209.0,199.0,214.0,240.0,293.0,350.0,416.0,512.0,555.0,577.0,636.0,697.0,710.0,728.0,732.0,729.0,754.0,776.0,794.0
142,Samoa,,,,,,,,,1613.0,1470.0,1512.0,1517.0,1596.0,1877.0,2281.0,2633.0,2775.0,3039.0,3635.0,3170.0,3431.0,3940.0,4233.0,4219.0,4179.0,4148.0,4024.0,4283.0,4386.0,4500.0
143,San Marino,,,,,,,,,,,,,,,,,,,84866.0,71851.0,64631.0,61595.0,53682.0,55623.0,54768.0,46185.0,46433.0,47302.0,49420.0,50541.0
144,São Tomé and Príncipe,1050.0,921.0,791.0,1033.0,1059.0,821.0,262.0,351.0,399.0,409.0,416.0,509.0,563.0,665.0,715.0,842.0,882.0,906.0,1117.0,1084.0,1108.0,1273.0,1343.0,1570.0,1761.0,1567.0,1689.0,1749.0,1876.0,1987.0
145,Saudi Arabia,7735.0,8280.0,8078.0,7686.0,7626.0,7893.0,8528.0,8706.0,7525.0,8093.0,9257.0,8778.0,8823.0,9801.0,11467.0,14068.0,15604.0,16667.0,20157.0,16095.0,19113.0,23655.0,25208.0,24893.0,24580.0,21095.0,20365.0,20957.0,21453.0,21764.0
146,Senegal,756.0,722.0,751.0,690.0,457.0,560.0,567.0,510.0,539.0,536.0,476.0,482.0,515.0,644.0,733.0,774.0,809.0,950.0,1099.0,1018.0,999.0,1077.0,1033.0,1046.0,1045.0,904.0,943.0,998.0,1080.0,1145.0
147,Serbia,,,,,,,,2926.0,2301.0,1508.0,1239.0,1641.0,2157.0,2837.0,3315.0,3504.0,4145.0,5486.0,6689.0,5820.0,5354.0,6424.0,5656.0,6352.0,6199.0,5237.0,5348.0,5600.0,6052.0,6471.0
148,Seychelles,5303.0,5315.0,6128.0,6559.0,6555.0,6749.0,6583.0,7281.0,7716.0,7747.0,7579.0,7663.0,8432.0,8525.0,10177.0,11093.0,12014.0,12156.0,11480.0,9707.0,10805.0,11647.0,12000.0,14762.0,14701.0,14783.0,15234.0,15658.0,16313.0,17116.0
149,Sierra Leone,235.0,281.0,246.0,281.0,337.0,324.0,351.0,316.0,248.0,242.0,227.0,252.0,278.0,293.0,292.0,322.0,357.0,399.0,454.0,435.0,448.0,502.0,636.0,805.0,803.0,673.0,577.0,594.0,617.0,648.0
150,Singapore,12766.0,14504.0,16136.0,18302.0,21578.0,24936.0,26263.0,26387.0,21826.0,21797.0,23793.0,21577.0,22017.0,23574.0,27404.0,29870.0,33579.0,39224.0,39722.0,38577.0,46569.0,53168.0,54432.0,56029.0,56338.0,53629.0,52961.0,53880.0,55231.0,56679.0
151,Slovakia,,,,2561.0,2939.0,3697.0,3990.0,4070.0,4233.0,3864.0,3833.0,3976.0,4621.0,6330.0,8027.0,9129.0,10683.0,14350.0,18049.0,16567.0,16635.0,18224.0,17295.0,18206.0,18634.0,16105.0,16499.0,17491.0,19128.0,20239.0
152,Slovenia,,,9604.0,8327.0,8437.0,10709.0,10799.0,10558.0,11158.0,11498.0,10286.0,10502.0,11837.0,14906.0,17283.0,18223.0,19777.0,23959.0,27784.0,24785.0,23500.0,25041.0,22563.0,23378.0,24251.0,20890.0,21668.0,23277.0,25330.0,26481.0
153,Solomon Islands,667.0,687.0,790.0,858.0,1057.0,1195.0,1280.0,1303.0,1084.0,1116.0,923.0,898.0,744.0,704.0,794.0,915.0,980.0,1049.0,1208.0,1161.0,1294.0,1734.0,1936.0,2010.0,2042.0,1972.0,2053.0,2074.0,2188.0,2273.0
154,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,South Africa,3140.0,3289.0,3481.0,3391.0,3447.0,3752.0,3499.0,3556.0,3159.0,3087.0,3039.0,2668.0,2521.0,3772.0,4869.0,5413.0,5639.0,6124.0,5802.0,5926.0,7381.0,8083.0,7574.0,6907.0,6513.0,5800.0,5302.0,6089.0,6292.0,6418.0
156,South Sudan,,,,,,,,,,,,,,,,,,,,,,1737.0,1085.0,1373.0,1326.0,1050.0,244.0,222.0,223.0,213.0
157,Spain,13650.0,14665.0,15975.0,13376.0,13386.0,15437.0,16057.0,14748.0,15421.0,15775.0,14725.0,15369.0,17083.0,21532.0,24989.0,26550.0,28531.0,32748.0,35725.0,32412.0,30803.0,31868.0,28582.0,29236.0,29664.0,25718.0,26565.0,28212.0,30689.0,32024.0
158,Sri Lanka,582.0,630.0,672.0,709.0,806.0,847.0,918.0,1011.0,1028.0,1018.0,1049.0,993.0,1030.0,1124.0,1217.0,1424.0,1637.0,1859.0,2320.0,2377.0,2780.0,3177.0,3312.0,3576.0,3784.0,3770.0,3789.0,3906.0,4049.0,4336.0
159,Saint Kitts and Nevis,4970.0,4913.0,5387.0,5807.0,6409.0,6820.0,7192.0,8003.0,8247.0,8649.0,9224.0,9967.0,10283.0,9760.0,10378.0,11054.0,12771.0,13356.0,14463.0,13984.0,13467.0,14212.0,13690.0,14515.0,15430.0,15766.0,15991.0,16491.0,17210.0,17922.0
160,Saint Lucia,3687.0,3855.0,4168.0,4202.0,4313.0,4513.0,4587.0,4599.0,4930.0,5118.0,5146.0,4930.0,4949.0,5415.0,5763.0,6067.0,6817.0,7589.0,7528.0,7667.0,8337.0,8590.0,8496.0,8726.0,9009.0,9514.0,9601.0,9780.0,10072.0,10380.0
161,Saint Vincent and the Grenadines,2274.0,2393.0,2611.0,2690.0,2720.0,2970.0,3116.0,3270.0,3514.0,3676.0,3729.0,4047.0,4328.0,4494.0,4847.0,5092.0,5623.0,5974.0,6367.0,6173.0,6224.0,6171.0,6319.0,6570.0,6618.0,6866.0,6992.0,7396.0,7707.0,8057.0
162,Sudan,95.0,104.0,124.0,203.0,224.0,261.0,319.0,402.0,379.0,351.0,394.0,413.0,453.0,525.0,622.0,751.0,989.0,1235.0,1430.0,1359.0,1635.0,2058.0,1787.0,1811.0,1906.0,2119.0,2304.0,2917.0,3459.0,3999.0
163,Suriname,1320.0,1434.0,1314.0,1021.0,1133.0,2121.0,2606.0,2751.0,3264.0,2650.0,2713.0,2302.0,2872.0,3336.0,3790.0,4484.0,5209.0,5758.0,6833.0,7394.0,8224.0,8191.0,9194.0,9413.0,9501.0,8768.0,6430.0,6416.0,6923.0,7472.0
164,Swaziland,1579.0,1614.0,1761.0,1770.0,1888.0,2244.0,2092.0,2186.0,1975.0,1914.0,1873.0,1652.0,1512.0,2308.0,2895.0,3255.0,3322.0,3457.0,3254.0,3498.0,4267.0,4572.0,4404.0,4046.0,3890.0,3512.0,3343.0,3513.0,3459.0,3443.0
165,Sweden,29794.0,31082.0,32164.0,24011.0,25647.0,29883.0,32578.0,29896.0,30135.0,30552.0,29252.0,26934.0,29521.0,36890.0,42362.0,42999.0,46089.0,53122.0,55526.0,45998.0,51869.0,59382.0,56916.0,60005.0,58869.0,50319.0,51125.0,53248.0,57783.0,59853.0
166,Switzerland,38666.0,38665.0,39703.0,38247.0,42003.0,48839.0,46768.0,40472.0,41552.0,40667.0,38007.0,38722.0,41562.0,48297.0,53465.0,55130.0,57799.0,63951.0,73112.0,70495.0,74908.0,88905.0,83946.0,85671.0,87133.0,82442.0,80346.0,80837.0,83264.0,84665.0
167,Syria,967.0,972.0,984.0,995.0,1061.0,1133.0,1186.0,1081.0,1028.0,1043.0,1203.0,1237.0,1305.0,1209.0,1361.0,1510.0,1726.0,2016.0,2557.0,2557.0,2807.0,,,,,,,,,
168,Taiwan,8178.0,9092.0,10726.0,11201.0,12109.0,13076.0,13597.0,13968.0,12787.0,13768.0,14877.0,13399.0,13715.0,14084.0,15356.0,16503.0,16985.0,17781.0,18103.0,16960.0,19262.0,20912.0,21270.0,21888.0,22639.0,22358.0,22497.0,24227.0,24889.0,25539.0
169,Tajikistan,,,53.0,122.0,148.0,100.0,183.0,193.0,222.0,177.0,159.0,166.0,186.0,234.0,306.0,334.0,398.0,514.0,696.0,661.0,741.0,836.0,953.0,1046.0,1113.0,927.0,800.0,819.0,791.0,826.0
170,Tanzania,139.0,158.0,140.0,126.0,130.0,148.0,180.0,211.0,303.0,363.0,378.0,379.0,384.0,399.0,425.0,450.0,482.0,542.0,672.0,684.0,726.0,765.0,870.0,969.0,1032.0,957.0,980.0,1041.0,1118.0,1195.0
171,Thailand,1571.0,1777.0,2000.0,2219.0,2495.0,2846.0,3047.0,2475.0,1855.0,2048.0,2028.0,1912.0,2115.0,2378.0,2676.0,2906.0,3379.0,3978.0,4380.0,4208.0,5065.0,5482.0,5850.0,6157.0,5921.0,5799.0,5902.0,6336.0,6745.0,7194.0
172,Timor-Leste,,,,,,,,,,,471.0,518.0,501.0,513.0,1091.0,1787.0,2668.0,2690.0,4060.0,3041.0,3783.0,5268.0,6049.0,4998.0,3492.0,2619.0,2230.0,2190.0,2240.0,2255.0
173,Togo,488.0,472.0,485.0,362.0,275.0,354.0,376.0,370.0,339.0,329.0,271.0,271.0,293.0,324.0,367.0,392.0,402.0,429.0,524.0,510.0,497.0,573.0,581.0,624.0,648.0,570.0,590.0,622.0,675.0,708.0
174,Tonga,1579.0,1817.0,1869.0,1944.0,2104.0,2200.0,2410.0,2254.0,2012.0,2036.0,1966.0,1775.0,1908.0,2109.0,2454.0,2789.0,2889.0,3142.0,3338.0,3295.0,3793.0,4417.0,4442.0,4303.0,4297.0,3956.0,3957.0,4177.0,4164.0,4357.0
175,Trinidad and Tobago,4148.0,4316.0,4396.0,3752.0,3957.0,4246.0,4577.0,4551.0,4787.0,5382.0,6431.0,6936.0,7050.0,8805.0,10291.0,12323.0,14096.0,16530.0,21188.0,14509.0,16684.0,19054.0,19152.0,19608.0,19325.0,17322.0,15459.0,14784.0,15077.0,15555.0
176,Tunisia,1652.0,1707.0,2000.0,1860.0,1941.0,2194.0,2342.0,2251.0,2336.0,2426.0,2248.0,2286.0,2374.0,2790.0,3140.0,3218.0,3394.0,3805.0,4341.0,4179.0,4177.0,4292.0,4180.0,4249.0,4329.0,3884.0,3749.0,3518.0,3429.0,3565.0
177,Turkey,3747.0,3686.0,3817.0,4259.0,3024.0,3877.0,4096.0,4221.0,4387.0,4019.0,4219.0,3053.0,3589.0,4643.0,5953.0,7278.0,7899.0,9563.0,10692.0,8882.0,10476.0,11141.0,11553.0,12395.0,12022.0,10915.0,10817.0,10434.0,11125.0,11707.0
178,Turkmenistan,,,241.0,1343.0,1109.0,1403.0,558.0,618.0,651.0,867.0,1116.0,1523.0,1891.0,2458.0,3022.0,3617.0,4455.0,5344.0,4375.0,4060.0,4479.0,5725.0,6798.0,7480.0,8191.0,6690.0,6622.0,7522.0,8273.0,9045.0
179,Tuvalu,,,,,,,,,,,,,1662.0,1947.0,2256.0,2229.0,2325.0,2713.0,3053.0,2684.0,3059.0,3688.0,3542.0,3499.0,3459.0,3281.0,3375.0,3619.0,3747.0,3869.0
180,Uganda,364.0,184.0,167.0,190.0,267.0,310.0,309.0,327.0,310.0,286.0,274.0,268.0,279.0,279.0,332.0,372.0,407.0,489.0,605.0,629.0,662.0,669.0,753.0,770.0,811.0,710.0,692.0,701.0,730.0,769.0
181,Ukraine,,,428.0,677.0,741.0,752.0,914.0,1038.0,874.0,665.0,664.0,815.0,919.0,1096.0,1427.0,1910.0,2408.0,3220.0,4095.0,2655.0,2983.0,3590.0,3873.0,3969.0,3095.0,2135.0,2199.0,2459.0,2597.0,2818.0
182,United Arab Emirates,26622.0,25847.0,25961.0,25654.0,25763.0,26394.0,29059.0,29523.0,25898.0,27321.0,34689.0,32621.0,32791.0,35017.0,39305.0,43989.0,44314.0,41472.0,39075.0,30920.0,35076.0,41223.0,42750.0,43233.0,43347.0,37361.0,35384.0,37346.0,38436.0,39342.0
183,United Kingdom,20668.0,21503.0,22119.0,19739.0,21099.0,22759.0,23975.0,26367.0,27769.0,28160.0,27828.0,27297.0,29654.0,34050.0,39871.0,41567.0,44096.0,49974.0,46890.0,38181.0,38738.0,41260.0,41684.0,42453.0,46479.0,43976.0,40050.0,38847.0,40026.0,40800.0
184,United States,23914.0,24366.0,25467.0,26442.0,27756.0,28763.0,30047.0,31554.0,32929.0,34602.0,36433.0,37241.0,38114.0,39592.0,41838.0,44218.0,46352.0,47955.0,48302.0,46909.0,48310.0,49734.0,51403.0,52742.0,54668.0,56437.0,57608.0,59495.0,61687.0,63810.0
185,Uruguay,3289.0,3941.0,4502.0,5213.0,6015.0,6602.0,6975.0,7296.0,7667.0,7193.0,6817.0,6238.0,4073.0,3615.0,4103.0,5190.0,5843.0,6985.0,9029.0,9372.0,11860.0,14054.0,14962.0,16723.0,16572.0,15366.0,15062.0,17252.0,18772.0,19766.0
186,Uzbekistan,,,167.0,252.0,293.0,448.0,602.0,616.0,617.0,693.0,551.0,461.0,378.0,393.0,461.0,544.0,639.0,824.0,1039.0,1195.0,1367.0,1561.0,1721.0,1890.0,2064.0,2112.0,2133.0,2128.0,2118.0,2222.0
187,Vanuatu,1141.0,1333.0,1358.0,1277.0,1423.0,1480.0,1512.0,1538.0,1441.0,1436.0,1425.0,1321.0,1314.0,1538.0,1745.0,1846.0,2007.0,2351.0,2654.0,2607.0,2923.0,3230.0,3116.0,3124.0,3104.0,2909.0,2938.0,2976.0,3110.0,3238.0
188,Venezuela,2493.0,2685.0,2968.0,2876.0,2742.0,3560.0,3175.0,3778.0,3973.0,4122.0,4824.0,4965.0,3791.0,3266.0,4310.0,5418.0,6610.0,8133.0,10464.0,8443.0,10317.0,11542.0,11287.0,7869.0,7030.0,7923.0,7620.0,6850.0,6528.0,5737.0
189,Vietnam,98.0,114.0,144.0,189.0,230.0,289.0,338.0,362.0,361.0,375.0,402.0,413.0,440.0,489.0,604.0,700.0,797.0,920.0,1154.0,1181.0,1297.0,1532.0,1752.0,1900.0,2049.0,2088.0,2172.0,2306.0,2482.0,2677.0
190,Yemen,1046.0,1158.0,1351.0,1558.0,1919.0,841.0,411.0,419.0,375.0,439.0,540.0,532.0,560.0,598.0,682.0,798.0,882.0,971.0,1171.0,1061.0,1267.0,1302.0,1368.0,1516.0,1574.0,1334.0,938.0,856.0,830.0,905.0
191,Zambia,510.0,447.0,425.0,406.0,406.0,411.0,379.0,441.0,353.0,330.0,340.0,377.0,376.0,429.0,531.0,692.0,1030.0,1103.0,1366.0,1135.0,1456.0,1636.0,1725.0,1840.0,1727.0,1310.0,1257.0,1484.0,1538.0,1542.0
192,Zimbabwe,897.0,810.0,648.0,608.0,618.0,621.0,736.0,763.0,921.0,897.0,867.0,857.0,822.0,728.0,719.0,683.0,608.0,581.0,493.0,684.0,816.0,969.0,1076.0,1134.0,1149.0,1137.0,1112.0,1150.0,1239.0,1316.0
